categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24355742.5,10/17/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24348242.5,10/14/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/29/2018,0
Margin on Cheques/Drafts Purchase,99,NPR,MARGIN DEPOSIT ,86865.94,8/27/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,39100,9/1/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,264220464.4,10/17/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,264169172.3,10/20/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,20757329.38,10/1/2018,0
Margin on Cheques/Drafts Purchase,99,NPR,MARGIN DEPOSIT ,86865.94,10/13/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,10/2/2018,0
Margin on Cheques/Drafts Purchase,99,NPR,MARGIN DEPOSIT ,86865.94,10/10/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,10/18/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,10/5/2018,0
Margin on Loans & Advances,99,NPR,MARGIN DEPOSIT ,226500,9/16/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,10/21/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24183242.5,9/22/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,3063704.38,8/30/2018,0
Margin on Cheques/Drafts Purchase,99,NPR,MARGIN DEPOSIT ,86865.94,8/29/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,10/15/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,73214011.12,9/15/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,254806604.4,10/13/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24355742.5,10/18/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,5875657.56,9/21/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,28409487.55,10/14/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/3/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24656540.5,9/6/2018,0
MARGIN OTHERS,99,NPR,MARGIN DEPOSIT ,4710513.6,9/12/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24643340.5,9/3/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/6/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,9/3/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,9/13/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/28/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24203242.5,10/2/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24238242.5,10/5/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,9/29/2018,0
Margin on Loans & Advances,99,NPR,MARGIN DEPOSIT ,226500,10/5/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24632090.5,8/28/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,278980865.9,9/30/2018,0
MARGIN OTHERS,99,NPR,MARGIN DEPOSIT ,3904749.6,10/14/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,241684569.3,9/11/2018,0
Margin on Loans & Advances,99,NPR,MARGIN DEPOSIT ,226500,9/29/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,43356604.38,9/12/2018,0
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,144697666.6,9/19/2018,0
Margin on Loans & Advances,99,NPR,MARGIN DEPOSIT ,226500,9/12/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,243057073.1,9/13/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,10/17/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,262431235.2,10/6/2018,0
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,152054016.6,9/2/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,10/4/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,50538936.38,9/9/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24305742.5,10/8/2018,0
Margin on Locker Deposit,99,NPR,MARGIN DEPOSIT ,24675742.5,9/18/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,9/15/2018,0
Margin on Cheques/Drafts Purchase,99,NPR,MARGIN DEPOSIT ,86865.94,10/1/2018,0
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,137929382.8,10/9/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,8/28/2018,0
Margin on Loans & Advances,99,NPR,MARGIN DEPOSIT ,226500,10/16/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/11/2018,0
Margin on Cheques/Drafts Purchase,99,NPR,MARGIN DEPOSIT ,86865.94,10/15/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,10/20/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,40910524.38,10/2/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,9/9/2018,0
Margin on Loans & Advances,99,NPR,MARGIN DEPOSIT ,226500,10/2/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,39100,9/4/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,211174524.2,8/27/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,9/24/2018,0
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,248644135.7,9/16/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,30383415.38,9/29/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14026526.38,10/22/2018,0
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,7239704.38,8/31/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/17/2018,0
Margin on Bills Neg./Disc.,99,NPR,MARGIN DEPOSIT ,62100,9/27/2018,0
MARGIN ADVANCE PAYMENT DD/TT,NULL,NPR,MARGIN DEPOSIT ,NULL,9/14/2018,0
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,8/26/2018,0
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1168289700,10/6/2018,6
Elder People Allowance,22,NPR,SAVING DEPOSIT,29991258.64,9/3/2018,4
Elder People Allowance,22,NPR,SAVING DEPOSIT,28629341.23,9/6/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,926306157.6,10/21/2018,6
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2602250037,10/3/2018,4.5
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1002211240,9/27/2018,6
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84899611.16,9/23/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,10/7/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3346118055,9/5/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,10/4/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,461596229.4,9/12/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,491665.48,9/20/2018,4
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2741260631,9/2/2018,6
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84845522.15,9/6/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2184859.95,9/14/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,6036165.01,10/19/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,125276304.1,9/9/2018,4
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,516713691.8,9/21/2018,6
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84836722.15,9/3/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1199488.13,9/15/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,4765705.56,10/7/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4588914468,10/19/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,914148288.1,9/8/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,126378586.3,9/28/2018,4.5
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,106375053.7,9/5/2018,4.5
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3425762.96,9/21/2018,4
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,18619047.82,8/25/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,251158.08,9/7/2018,6
Widow Allowance,22,NPR,SAVING DEPOSIT,15169123.91,10/11/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,6245837.82,10/2/2018,5
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,9/17/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,100124226.8,9/26/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,3385732.34,8/31/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,87449163.49,10/15/2018,6
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84991773.69,9/26/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,89664385.48,10/21/2018,6
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,501835574.8,8/29/2018,6
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,133284207.9,9/28/2018,6
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,18137374.78,9/11/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,9/20/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,49969162.83,9/28/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3046124554,8/25/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3122243599,9/17/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,446839072.8,10/22/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6104422.39,10/7/2018,4
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,690015.04,8/27/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1246688.13,8/26/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,86026330.45,10/19/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2338465.89,8/25/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,546018.11,8/25/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/28/2018,12.34
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,111523773,10/6/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,50111183.83,10/4/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,986935054.9,9/22/2018,6
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,48664.64,9/30/2018,6
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,773714119.4,8/30/2018,6
Savings Account,22,NPR,SAVING DEPOSIT,3367805197,10/6/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3366253621,9/13/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,422187325.6,8/29/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,3091526.63,9/6/2018,5
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,10/7/2018,12.34
Ekal Nari,22,NPR,SAVING DEPOSIT,6634226.61,10/21/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,9/25/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1149312.93,10/18/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,142941.82,9/10/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2777419292,9/22/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2742034925,8/30/2018,6
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,61737400.46,10/21/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1203454010,10/9/2018,6
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,927426055.5,9/16/2018,6
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,129316288.3,10/20/2018,4
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2724842128,8/27/2018,6
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,4788376.48,9/29/2018,5
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,172178373,10/5/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,470475127.3,9/9/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,169509980.8,10/2/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4470923563,9/29/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,130566393.5,10/4/2018,6
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,49652391.13,9/8/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/25/2018,12.34
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,737521.04,9/19/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,10/18/2018,12.34
Widow Allowance,22,NPR,SAVING DEPOSIT,10999914.36,9/4/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,308868007.7,8/29/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,171802498.3,10/19/2018,4
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2781805530,9/19/2018,6
Savings Account(PF),25,NPR,SAVING DEPOSIT,5888450.68,9/29/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,974706364.5,9/28/2018,6
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,499665.48,9/17/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1204988.13,9/9/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,98353.71,10/17/2018,6
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,80101623.87,9/14/2018,6
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1095025.37,9/2/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,105931683.8,9/13/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,97732129.51,9/6/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,100764446.6,9/29/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1212243.61,10/2/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1199488.13,9/12/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,98353.71,10/20/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,98353284.65,10/21/2018,4.5
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,18553081.89,9/20/2018,6
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,47836602.82,9/14/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,315087062.4,9/21/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,5995899.8,9/6/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,314377256.1,9/24/2018,4
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,17455153.05,10/4/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,969005631.4,10/1/2018,6
Elder People Allowance,22,NPR,SAVING DEPOSIT,37147218.05,10/19/2018,4
Elder People Allowance,22,NPR,SAVING DEPOSIT,26134674.86,9/26/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,740896.76,10/10/2018,4
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,19859905.61,8/31/2018,6
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3303245.96,9/4/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3421443214,10/9/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2544819347,8/27/2018,4.5
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,83789962.62,9/8/2018,6
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,97649621.3,9/3/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,121194003.6,9/25/2018,4.5
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2526137038,9/2/2018,4.5
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,107675102.9,9/1/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,9/26/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,183166.14,8/29/2018,6
Savings Account(DAM),27,NPR,SAVING DEPOSIT,305032395.7,9/12/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,2736127.41,9/11/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,327049051.9,10/8/2018,4
Elder People Allowance,22,NPR,SAVING DEPOSIT,34859934.45,10/7/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,5843450.68,10/2/2018,4
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,527108811.3,9/27/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2777890718,9/16/2018,6
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,20051258.33,10/16/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,148839133.8,9/25/2018,6
Savings Account(PF),25,NPR,SAVING DEPOSIT,6125419.8,8/25/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1059027913,10/2/2018,6
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2649353613,9/25/2018,4.5
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/10/2018,12.34
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,20317854.95,8/26/2018,6
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,72048473.56,8/27/2018,6
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,77454622.22,9/19/2018,6
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,690015.04,8/30/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2142077.56,10/4/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,323519131.4,10/14/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,2776396.29,10/3/2018,4
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,17820489.5,9/17/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,315406387.1,10/11/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6137851.99,10/13/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,88122011.01,10/1/2018,6
Widow Allowance,22,NPR,SAVING DEPOSIT,11446847.89,9/21/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,10583377.71,8/29/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3431298920,10/12/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,2725002.57,9/13/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,139111995.8,10/1/2018,4.5
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,21675035.23,10/10/2018,6
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,19317331.89,9/17/2018,6
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2509543717,8/30/2018,4.5
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,159451454.6,9/26/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,250343.78,9/1/2018,6
Elder People Allowance,22,NPR,SAVING DEPOSIT,38440307.61,10/10/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,489296.76,10/1/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1156503.1,9/7/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,10/12/2018,12.34
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,215492642.4,9/8/2018,5
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,184191.78,8/26/2018,6
Elder People Allowance,22,NPR,SAVING DEPOSIT,31049802.21,9/1/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,103188260.7,10/17/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,940168346.9,10/3/2018,6
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,127853985.9,8/28/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1212243.61,10/4/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,13749637.18,10/7/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3346883458,9/4/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13274591.32,8/25/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,9/13/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,100158318.1,9/18/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1096055823,10/5/2018,6
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2605447878,10/17/2018,4.5
Widow Allowance,22,NPR,SAVING DEPOSIT,15652223.91,10/10/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,83670153.53,9/2/2018,6
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1152503.1,9/10/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3354908921,9/7/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/7/2018,12.34
Royal Savings Account,24,NPR,SAVING DEPOSIT,419217144.8,9/23/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,466573146.7,8/25/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,501665.48,9/15/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4369509187,9/14/2018,4
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,343101.04,10/14/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,10/12/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,14467492.88,10/13/2018,4
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,348215.04,10/17/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,115197539.4,8/30/2018,4.5
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,609537968.8,10/16/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2739464479,8/28/2018,6
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1198594602,10/14/2018,6
Savings Account(DAM),27,NPR,SAVING DEPOSIT,310089926.9,8/30/2018,4
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,253977714.5,10/4/2018,5
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3964274.57,10/19/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,114719606.7,8/27/2018,4.5
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,341654.04,10/11/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,464181264.2,9/20/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1095025.37,9/7/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84967700.06,10/1/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2576249601,10/11/2018,4.5
Ekal Nari,22,NPR,SAVING DEPOSIT,2686832.34,9/5/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3494863.32,9/26/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,102266265.6,10/14/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3069396744,9/4/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,433803233,10/22/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1212243.61,10/1/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,956841503,8/29/2018,6
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,18462938.65,9/1/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,2647202.57,9/26/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,151511.92,9/20/2018,6
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,9/10/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,48786903.53,10/11/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,5850930.68,10/9/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,92260.5,9/17/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,111737140.4,9/15/2018,4.5
Savings Account,22,NPR,SAVING DEPOSIT,3547761295,10/19/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,440449168,10/12/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3053271.54,10/17/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1219188.13,9/5/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,28585.45,10/13/2018,6
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1190965785,10/21/2018,6
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,524685099.8,9/11/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2863394006,10/2/2018,6
Savings Account,22,NPR,SAVING DEPOSIT,3329932076,9/23/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,305359860.7,9/28/2018,4
